192.168.1.95.53418 > 91.189.94.4.123 48
112.47.20.159.80 > 192.168.1.95.50622 1452
192.168.1.95.42130 > 112.51.125.225.80 1102
192.168.1.95.56648 > 60.205.84.146.80 490
112.51.125.225.80 > 192.168.1.95.42130 426
112.51.125.225.80 > 192.168.1.95.42130 1452
112.51.125.225.80 > 192.168.1.95.42130 1452
112.51.125.225.80 > 192.168.1.95.42130 1192
112.51.125.225.80 > 192.168.1.95.42130 1157
60.205.84.146.80 > 192.168.1.95.56648 361
60.205.84.146.80 > 192.168.1.95.56648 1324
192.168.1.95.42070 > 112.51.125.225.80 866
192.168.1.95.42072 > 112.51.125.225.80 867
112.51.125.225.80 > 192.168.1.95.42070 322
112.51.125.225.80 > 192.168.1.95.42072 282
192.168.1.95.56650 > 60.205.84.146.80 491
192.168.1.95.46840 > 115.182.9.168.80 885
60.205.84.146.80 > 192.168.1.95.56650 360
60.205.84.146.80 > 192.168.1.95.56650 657
115.182.9.168.80 > 192.168.1.95.46840 389
192.168.1.95.56652 > 60.205.84.146.80 422
60.205.84.146.80 > 192.168.1.95.56652 360
60.205.84.146.80 > 192.168.1.95.56652 656
192.168.1.95.56654 > 60.205.84.146.80 491
60.205.84.146.80 > 192.168.1.95.56654 360
60.205.84.146.80 > 192.168.1.95.56654 658
192.168.1.95.56656 > 60.205.84.146.80 491
60.205.84.146.80 > 192.168.1.95.56656 360
60.205.84.146.80 > 192.168.1.95.56656 658
192.168.1.95.56658 > 60.205.84.146.80 487
60.205.84.146.80 > 192.168.1.95.56658 367
60.205.84.146.80 > 192.168.1.95.56658 20
192.168.1.95.56660 > 60.205.84.146.80 487
60.205.84.146.80 > 192.168.1.95.56660 367
192.168.1.95.59386 > 218.207.212.87.80 323
192.168.1.95.50860 > 106.11.5.2.80 656
60.205.84.146.80 > 192.168.1.95.56660 20
218.207.212.87.80 > 192.168.1.95.59386 460
106.11.5.2.80 > 192.168.1.95.50860 170
192.168.1.95.42130 > 112.51.125.225.80 541
192.168.1.95.42112 > 112.51.125.225.80 473
112.51.125.225.80 > 192.168.1.95.42112 582
192.168.1.95.59568 > 112.34.111.158.80 652
192.168.1.95.42002 > 111.13.100.35.80 581
112.34.111.158.80 > 192.168.1.95.59568 289
111.13.100.35.80 > 192.168.1.95.42002 198
192.168.1.95.50716 > 112.47.20.159.80 349
192.168.1.95.50718 > 112.47.20.159.80 349
112.47.20.159.80 > 192.168.1.95.50718 486
112.47.20.159.80 > 192.168.1.95.50718 355
112.47.20.159.80 > 192.168.1.95.50716 484
112.47.20.159.80 > 192.168.1.95.50716 353
192.168.1.95.54290 > 203.208.41.34.443 517

203.208.41.34.443 > 192.168.1.95.54290 2827

203.208.41.34.443 > 192.168.1.95.54290 760

192.168.1.95.54290 > 203.208.41.34.443 93

203.208.41.34.443 > 192.168.1.95.54290 284

203.208.41.34.443 > 192.168.1.95.54290 69

192.168.1.95.42598 > 203.208.40.63.80 446
203.208.40.63.80 > 192.168.1.95.42598 705
192.168.1.95.54290 > 203.208.41.34.443 177

192.168.1.95.54290 > 203.208.41.34.443 645

192.168.1.95.54290 > 203.208.41.34.443 38

203.208.41.34.443 > 192.168.1.95.54290 38

203.208.41.34.443 > 192.168.1.95.54290 248

203.208.41.34.443 > 192.168.1.95.54290 1409

203.208.41.34.443 > 192.168.1.95.54290 683

203.208.41.34.443 > 192.168.1.95.54290 46

192.168.1.95.54290 > 203.208.41.34.443 46

192.168.1.95.37932 > 54.182.0.49.443 517

192.168.1.95.40832 > 117.185.17.208.80 384
117.185.17.208.80 > 192.168.1.95.40832 2904
117.185.17.208.80 > 192.168.1.95.40832 1192
117.185.17.208.80 > 192.168.1.95.40832 1
117.185.17.208.80 > 192.168.1.95.40832 4096
117.185.17.208.80 > 192.168.1.95.40832 2904
117.185.17.208.80 > 192.168.1.95.40832 1452
117.185.17.208.80 > 192.168.1.95.40832 5808
117.185.17.208.80 > 192.168.1.95.40832 2904
117.185.17.208.80 > 192.168.1.95.40832 1514
54.182.0.49.443 > 192.168.1.95.37932 3501

192.168.1.95.37932 > 54.182.0.49.443 126

192.168.1.95.37932 > 54.182.0.49.443 366

192.168.1.95.53844 > 111.13.100.118.443 517

192.168.1.95.57422 > 112.49.17.31.80 392
192.168.1.95.57420 > 112.49.17.31.80 406
192.168.1.95.57418 > 112.49.17.31.80 394
192.168.1.95.57416 > 112.49.17.31.80 436
192.168.1.95.57414 > 112.49.17.31.80 408
192.168.1.95.57412 > 112.49.17.31.80 384
54.182.0.49.443 > 192.168.1.95.37932 258

112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 1606
112.49.17.31.80 > 192.168.1.95.57418 1340
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2680
192.168.1.95.57422 > 112.49.17.31.80 426
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 1340
112.49.17.31.80 > 192.168.1.95.57412 1077
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57416 5360
112.49.17.31.80 > 192.168.1.95.57416 2680
192.168.1.95.57412 > 112.49.17.31.80 420
112.49.17.31.80 > 192.168.1.95.57416 2740
112.49.17.31.80 > 192.168.1.95.57414 1449
112.49.17.31.80 > 192.168.1.95.57414 1340
112.49.17.31.80 > 192.168.1.95.57414 2680
112.49.17.31.80 > 192.168.1.95.57414 2680
112.49.17.31.80 > 192.168.1.95.57414 1967
112.49.17.31.80 > 192.168.1.95.57420 1508
112.49.17.31.80 > 192.168.1.95.57420 5
112.49.17.31.80 > 192.168.1.95.57418 2512
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 2992
192.168.1.95.57416 > 112.49.17.31.80 409
192.168.1.95.57414 > 112.49.17.31.80 408
112.49.17.31.80 > 192.168.1.95.57422 1449
112.49.17.31.80 > 192.168.1.95.57422 4020
112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 2680
112.49.17.31.80 > 192.168.1.95.57422 5360
112.49.17.31.80 > 192.168.1.95.57422 2680
54.182.0.49.443 > 192.168.1.95.37932 643

111.13.100.118.443 > 192.168.1.95.53844 68

112.49.17.31.80 > 192.168.1.95.57422 1340
111.13.100.118.443 > 192.168.1.95.53844 1452

111.13.100.118.443 > 192.168.1.95.53844 2108

112.49.17.31.80 > 192.168.1.95.57422 1340
111.13.100.118.443 > 192.168.1.95.53844 338

111.13.100.118.443 > 192.168.1.95.53844 9

112.49.17.31.80 > 192.168.1.95.57422 1340
112.49.17.31.80 > 192.168.1.95.57422 3306
192.168.1.95.53844 > 111.13.100.118.443 126

112.49.17.31.80 > 192.168.1.95.57414 2680
192.168.1.95.53844 > 111.13.100.118.443 427

112.49.17.31.80 > 192.168.1.95.57414 2680
112.49.17.31.80 > 192.168.1.95.57416 2680
112.49.17.31.80 > 192.168.1.95.57414 1440
112.49.17.31.80 > 192.168.1.95.57416 4408
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 5360
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 1340
112.49.17.31.80 > 192.168.1.95.57412 1340
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 5360
112.49.17.31.80 > 192.168.1.95.57412 2680
111.13.100.118.443 > 192.168.1.95.53844 119

112.49.17.31.80 > 192.168.1.95.57412 2680
111.13.100.118.443 > 192.168.1.95.53844 6

111.13.100.118.443 > 192.168.1.95.53844 45

112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 1340
112.49.17.31.80 > 192.168.1.95.57412 1340
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 5360
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 2680
112.49.17.31.80 > 192.168.1.95.57412 3544
192.168.1.95.48428 > 112.49.51.35.80 360
54.182.0.49.443 > 192.168.1.95.37932 202

112.49.51.35.80 > 192.168.1.95.48428 1234
192.168.1.95.37932 > 54.182.0.49.443 422

192.168.1.95.48428 > 112.49.51.35.80 375
112.49.51.35.80 > 192.168.1.95.48428 977
192.168.1.95.57412 > 112.49.17.31.80 515
192.168.1.95.57418 > 112.49.17.31.80 474
192.168.1.95.57422 > 112.49.17.31.80 490
192.168.1.95.57416 > 112.49.17.31.80 485
192.168.1.95.57414 > 112.49.17.31.80 499
192.168.1.95.57420 > 112.49.17.31.80 493
192.168.1.95.48428 > 112.49.51.35.80 379
112.49.17.31.80 > 192.168.1.95.57418 2680
112.49.17.31.80 > 192.168.1.95.57418 1340
112.49.17.31.80 > 192.168.1.95.57422 1340
112.49.17.31.80 > 192.168.1.95.57418 847
112.49.17.31.80 > 192.168.1.95.57422 2680
192.168.1.95.57418 > 112.49.17.31.80 477
54.182.0.49.443 > 192.168.1.95.37932 1440

112.49.17.31.80 > 192.168.1.95.57422 1340
54.182.0.49.443 > 192.168.1.95.37932 2880

112.49.17.31.80 > 192.168.1.95.57422 820
54.182.0.49.443 > 192.168.1.95.37932 4320

192.168.1.95.57422 > 112.49.17.31.80 478
54.182.0.49.443 > 192.168.1.95.37932 2880

112.49.17.31.80 > 192.168.1.95.57412 1481
112.49.17.31.80 > 192.168.1.95.57414 1340
192.168.1.95.57412 > 112.49.17.31.80 477
112.49.17.31.80 > 192.168.1.95.57414 2680
112.49.17.31.80 > 192.168.1.95.57416 1425
112.49.17.31.80 > 192.168.1.95.57414 1340
54.182.0.49.443 > 192.168.1.95.37932 2880

112.49.17.31.80 > 192.168.1.95.57414 2680
112.49.17.31.80 > 192.168.1.95.57414 2663
112.49.17.31.80 > 192.168.1.95.57420 2680
112.49.17.31.80 > 192.168.1.95.57420 2680
112.49.17.31.80 > 192.168.1.95.57420 2680
192.168.1.95.57416 > 112.49.17.31.80 512
112.49.17.31.80 > 192.168.1.95.57420 2680
112.49.17.31.80 > 192.168.1.95.57420 1032
112.49.17.31.80 > 192.168.1.95.57418 1411
112.49.17.31.80 > 192.168.1.95.57422 31
54.182.0.49.443 > 192.168.1.95.37932 1440

112.49.17.31.80 > 192.168.1.95.57422 1340
192.168.1.95.57418 > 112.49.17.31.80 517
192.168.1.95.57422 > 112.49.17.31.80 522
192.168.1.95.57420 > 112.49.17.31.80 513
192.168.1.95.57414 > 112.49.17.31.80 513
112.49.17.31.80 > 192.168.1.95.57412 59
54.182.0.49.443 > 192.168.1.95.37932 2880

112.49.17.31.80 > 192.168.1.95.57412 1340
54.182.0.49.443 > 192.168.1.95.37932 1440

54.182.0.49.443 > 192.168.1.95.37932 1260

112.49.17.31.80 > 192.168.1.95.57416 1340
112.49.17.31.80 > 192.168.1.95.57416 932
112.49.17.31.80 > 192.168.1.95.57418 1340
112.49.17.31.80 > 192.168.1.95.57418 1340
112.49.17.31.80 > 192.168.1.95.57418 1652
192.168.1.95.57412 > 112.49.17.31.80 513
112.49.17.31.80 > 192.168.1.95.57422 103
112.49.17.31.80 > 192.168.1.95.57422 1340
112.49.17.31.80 > 192.168.1.95.57420 1922
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2745
112.49.51.35.80 > 192.168.1.95.48428 5312
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.17.31.80 > 192.168.1.95.57414 1774
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
192.168.1.95.40832 > 117.185.17.208.80 438
112.49.17.31.80 > 192.168.1.95.57412 1964
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 3328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 3984
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2656
112.49.51.35.80 > 192.168.1.95.48428 1328
112.49.51.35.80 > 192.168.1.95.48428 2169
54.182.0.49.443 > 192.168.1.95.37932 1440

192.168.1.95.37932 > 54.182.0.49.443 393

192.168.1.95.42514 > 112.49.51.48.80 356
192.168.1.95.34042 > 112.49.48.48.80 456
192.168.1.95.34040 > 112.49.48.48.80 456
192.168.1.95.34046 > 112.49.48.48.80 456
192.168.1.95.34044 > 112.49.48.48.80 456
112.49.51.48.80 > 192.168.1.95.42514 2625
112.49.51.48.80 > 192.168.1.95.42514 5
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 5360
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 5360
112.49.48.48.80 > 192.168.1.95.34040 2680
112.49.48.48.80 > 192.168.1.95.34040 2680
112.49.48.48.80 > 192.168.1.95.34040 2680
112.49.48.48.80 > 192.168.1.95.34040 2680
112.49.48.48.80 > 192.168.1.95.34040 5360
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34040 2680
112.49.48.48.80 > 192.168.1.95.34040 70
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 1340
112.49.48.48.80 > 192.168.1.95.34042 1340
112.49.48.48.80 > 192.168.1.95.34046 1340
112.49.48.48.80 > 192.168.1.95.34042 1172
112.49.48.48.80 > 192.168.1.95.34046 2512
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2568
112.49.48.48.80 > 192.168.1.95.34042 280
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34044 2680
112.49.48.48.80 > 192.168.1.95.34044 2680
112.49.48.48.80 > 192.168.1.95.34044 2680
112.49.48.48.80 > 192.168.1.95.34044 2680
112.49.48.48.80 > 192.168.1.95.34044 2680
112.49.48.48.80 > 192.168.1.95.34044 2680
112.49.48.48.80 > 192.168.1.95.34044 3012
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34042 2680
112.49.48.48.80 > 192.168.1.95.34042 1340
112.49.48.48.80 > 192.168.1.95.34046 4020
112.49.48.48.80 > 192.168.1.95.34042 2486
112.49.48.48.80 > 192.168.1.95.34046 1508
112.49.48.48.80 > 192.168.1.95.34046 1340
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2680
112.49.48.48.80 > 192.168.1.95.34046 2454
54.182.0.49.443 > 192.168.1.95.37932 610

117.185.17.208.80 > 192.168.1.95.40832 2904
117.185.17.208.80 > 192.168.1.95.40832 1192
117.185.17.208.80 > 192.168.1.95.40832 1
117.185.17.208.80 > 192.168.1.95.40832 1452
117.185.17.208.80 > 192.168.1.95.40832 1161
117.185.17.208.80 > 192.168.1.95.40832 5
192.168.1.95.40490 > 112.49.48.48.443 517

192.168.1.95.54060 > 111.13.105.118.80 415
192.168.1.95.40488 > 112.49.48.48.443 517

192.168.1.95.40486 > 112.49.48.48.443 517

112.49.48.48.443 > 192.168.1.95.40488 2680

192.168.1.95.54058 > 111.13.105.118.80 389
112.49.48.48.443 > 192.168.1.95.40488 1248

112.49.48.48.443 > 192.168.1.95.40486 1340

112.49.48.48.443 > 192.168.1.95.40486 2588

192.168.1.95.49238 > 112.34.111.125.443 517

112.49.48.48.443 > 192.168.1.95.40490 1248

112.49.48.48.443 > 192.168.1.95.40490 2680

192.168.1.95.40488 > 112.49.48.48.443 126

192.168.1.95.40490 > 112.49.48.48.443 126

192.168.1.95.40488 > 112.49.48.48.443 177

192.168.1.95.40488 > 112.49.48.48.443 301

192.168.1.95.40486 > 112.49.48.48.443 126

192.168.1.95.40488 > 112.49.48.48.443 138

192.168.1.95.40488 > 112.49.48.48.443 139

192.168.1.95.40488 > 112.49.48.48.443 138

192.168.1.95.40490 > 112.49.48.48.443 194

192.168.1.95.40488 > 112.49.48.48.443 138

192.168.1.95.40486 > 112.49.48.48.443 194

192.168.1.95.40488 > 112.49.48.48.443 139

192.168.1.95.40488 > 112.49.48.48.443 138

192.168.1.95.40488 > 112.49.48.48.443 139

54.182.0.49.443 > 192.168.1.95.37932 671

111.13.105.118.80 > 192.168.1.95.54060 563
112.49.48.48.443 > 192.168.1.95.40488 258

112.49.48.48.443 > 192.168.1.95.40488 69

112.49.48.48.443 > 192.168.1.95.40488 38

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

192.168.1.95.40488 > 112.49.48.48.443 38

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40486 258

112.49.48.48.443 > 192.168.1.95.40486 69

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

192.168.1.95.40486 > 112.49.48.48.443 31

112.49.48.48.443 > 192.168.1.95.40486 38

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40490 258

112.49.48.48.443 > 192.168.1.95.40490 69

112.49.48.48.443 > 192.168.1.95.40490 38

112.49.48.48.443 > 192.168.1.95.40488 5360

192.168.1.95.40490 > 112.49.48.48.443 31

112.49.48.48.443 > 192.168.1.95.40488 1340

112.49.48.48.443 > 192.168.1.95.40488 1340

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

111.13.105.118.80 > 192.168.1.95.54058 219
112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.34.111.125.443 > 192.168.1.95.49238 68

112.49.48.48.443 > 192.168.1.95.40488 1340

112.34.111.125.443 > 192.168.1.95.49238 1452

112.34.111.125.443 > 192.168.1.95.49238 2108

112.49.48.48.443 > 192.168.1.95.40488 1340

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680

112.49.48.48.443 > 192.168.1.95.40488 2680
